product_id,product_name,seller_id,avg_price,avg_cogs,total_quantity_sold,total_sales,campaign_id,company_type,budget_percentage,marketing_budget,actual_spend,projected_sales,uplift_percentage,campaign_name,start_date,end_date,marketing_channel
394,Men's Fleece Pants,1.0,39.99,10.0,5.0,199.95,226.0,Aggressive Growth,19.42,38.82,38.82,49.41,27.29,,,,
394,Men's Fleece Pants,2.0,39.99,10.0,5.0,199.95,44.0,Established,7.69,15.37,15.37,19.15,24.61,,,,
394,Men's Fleece Pants,3.0,39.99,10.0,4.0,159.96,469.0,Aggressive Growth,16.38,26.21,26.21,31.36,19.66,,,,
394,Men's Fleece Pants,4.0,39.99,10.0,1.0,39.99,145.0,Established,7.38,2.95,2.95,3.76,27.36,,,,
394,Men's Fleece Pants,5.0,39.99,10.0,3.0,119.97,289.0,Established,7.59,9.11,9.11,11.72,28.63,,,,
394,Men's Fleece Pants,8.0,39.99,10.0,1.0,39.99,285.0,Aggressive Growth,18.26,7.3,7.3,8.65,18.45,,,,
394,Men's Fleece Pants,10.0,39.99,10.0,2.0,79.98,283.0,Aggressive Growth,19.65,15.71,15.71,19.92,26.8,,,,
394,Men's Fleece Pants,18.0,39.99,10.0,1.0,39.99,536.0,Established,7.57,3.03,3.03,3.19,5.4,,,,
394,Men's Fleece Pants,32.0,39.99,10.0,2.0,79.98,107.0,Established,7.27,5.82,5.82,6.19,6.33,,,,
421,Men's Formal Shoes,1.0,69.99,16.8,1.0,69.99,661.0,Aggressive Growth,19.77,13.84,13.84,16.64,20.24,,,,
421,Men's Formal Shoes,2.0,69.99,16.8,3.0,209.97,207.0,Aggressive Growth,19.3,40.53,40.53,43.36,6.98,,,,
421,Men's Formal Shoes,4.0,69.99,16.8,3.0,209.97,682.0,Aggressive Growth,19.16,40.23,40.23,51.25,27.38,,,,
421,Men's Formal Shoes,5.0,69.99,16.8,1.0,69.99,366.0,Established,7.92,5.55,5.55,5.93,6.77,,,,
421,Men's Formal Shoes,7.0,69.99,16.8,2.0,139.98,535.0,Established,7.71,10.8,10.8,13.83,28.08,,,,
421,Men's Formal Shoes,22.0,69.99,16.8,1.0,69.99,678.0,Aggressive Growth,15.58,10.91,10.91,11.52,5.56,,,,
421,Men's Formal Shoes,23.0,69.99,16.8,2.0,139.98,552.0,Aggressive Growth,19.1,26.74,26.74,29.91,11.87,,,,
421,Men's Formal Shoes,29.0,69.99,16.8,5.0,349.95,57.0,Aggressive Growth,17.36,60.75,60.75,70.69,16.37,,,,
369,Men's Formal Trousers,2.0,59.99,11.4,1.0,59.99,196.0,Established,7.53,4.52,4.52,5.34,18.23,,,,
369,Men's Formal Trousers,4.0,59.99,11.4,1.0,59.99,129.0,Established,7.88,4.73,4.73,5.17,9.2,,,,
369,Men's Formal Trousers,7.0,59.99,11.4,1.0,59.99,245.0,Established,7.68,4.61,4.61,5.66,22.75,,,,
369,Men's Formal Trousers,8.0,59.99,11.4,1.0,59.99,252.0,Established,7.64,4.58,4.58,4.96,8.34,,,,
369,Men's Formal Trousers,9.0,59.99,11.4,2.0,119.98,165.0,Established,7.13,8.55,8.55,10.75,25.77,,,,
369,Men's Formal Trousers,21.0,59.99,11.4,1.0,59.99,653.0,Aggressive Growth,15.26,9.15,9.15,11.57,26.44,,,,
369,Men's Formal Trousers,26.0,59.99,11.4,4.0,239.96,669.0,Aggressive Growth,19.5,46.78,46.78,51.81,10.74,,,,
369,Men's Formal Trousers,29.0,59.99,11.4,2.0,119.98,697.0,Aggressive Growth,15.6,18.72,18.72,23.64,26.27,,,,
369,Men's Formal Trousers,31.0,59.99,11.4,2.0,119.98,447.0,Aggressive Growth,16.87,20.24,20.24,23.17,14.48,,,,
347,Men's Graphic T-Shirt,1.0,24.99,3.5,6.0,149.94,530.0,Established,7.93,11.89,11.89,13.34,12.17,,,,
347,Men's Graphic T-Shirt,2.0,24.99,3.5,3.0,74.97,303.0,Aggressive Growth,17.05,12.79,12.79,16.63,30.0,,,,
347,Men's Graphic T-Shirt,3.0,24.99,3.5,6.0,149.94,46.0,Established,7.97,11.95,11.95,14.1,17.95,,,,
347,Men's Graphic T-Shirt,9.0,24.99,3.5,1.0,24.99,551.0,Established,7.93,1.98,1.98,2.31,16.69,,,,
347,Men's Graphic T-Shirt,10.0,24.99,3.5,1.0,24.99,265.0,Established,7.73,1.93,1.93,2.36,22.31,,,,
347,Men's Graphic T-Shirt,15.0,24.99,3.5,1.0,24.99,150.0,Aggressive Growth,15.6,3.9,3.9,4.37,11.93,,,,
347,Men's Graphic T-Shirt,20.0,24.99,3.5,1.0,24.99,227.0,Aggressive Growth,16.77,4.19,4.19,4.47,6.73,,,,
347,Men's Graphic T-Shirt,23.0,24.99,3.5,3.0,74.97,339.0,Established,7.02,5.26,5.26,5.88,11.73,,,,
347,Men's Graphic T-Shirt,29.0,24.99,3.5,3.0,74.97,37.0,Aggressive Growth,19.77,14.82,14.82,16.62,12.11,,,,
347,Men's Graphic T-Shirt,30.0,24.99,3.5,7.0,174.93,101.0,Aggressive Growth,19.46,34.04,34.04,38.29,12.48,,,,
347,Men's Graphic T-Shirt,33.0,24.99,3.5,1.0,24.99,728.0,Aggressive Growth,15.79,3.94,3.94,4.62,17.2,,,,
407,Men's Gym Shorts,1.0,24.99,4.0,4.0,99.96,172.0,Aggressive Growth,15.86,15.85,15.85,18.06,13.91,,,,
407,Men's Gym Shorts,2.0,24.99,4.0,2.0,49.98,351.0,Established,7.93,3.96,3.96,4.39,10.97,,,,
407,Men's Gym Shorts,5.0,24.99,4.0,4.0,99.96,434.0,Aggressive Growth,17.27,17.27,17.27,21.39,23.83,,,,
407,Men's Gym Shorts,7.0,24.99,4.0,4.0,99.96,685.0,Established,7.05,7.05,7.05,7.63,8.25,,,,
407,Men's Gym Shorts,12.0,24.99,4.0,1.0,24.99,252.0,Aggressive Growth,18.6,4.65,4.65,5.09,9.4,,,,
407,Men's Gym Shorts,18.0,24.99,4.0,1.0,24.99,169.0,Established,7.97,1.99,1.99,2.1,5.63,,,,
407,Men's Gym Shorts,19.0,24.99,4.0,1.0,24.99,162.0,Established,7.38,1.85,1.85,1.95,5.63,,,,
407,Men's Gym Shorts,21.0,24.99,4.0,2.0,49.98,709.0,Established,7.19,3.59,3.59,3.94,9.73,,,,
407,Men's Gym Shorts,22.0,24.99,4.0,1.0,24.99,138.0,Established,7.69,1.92,1.92,2.14,11.67,,,,
407,Men's Gym Shorts,24.0,24.99,4.0,2.0,49.98,236.0,Aggressive Growth,15.53,7.76,7.76,9.16,17.98,,,,
407,Men's Gym Shorts,25.0,24.99,4.0,3.0,74.97,562.0,Established,7.98,5.98,5.98,7.24,20.99,,,,
407,Men's Gym Shorts,28.0,24.99,4.0,2.0,49.98,607.0,Aggressive Growth,17.92,8.95,8.95,9.66,7.9,,,,
407,Men's Gym Shorts,33.0,24.99,4.0,3.0,74.97,526.0,Established,7.58,5.69,5.69,6.91,21.36,,,,
407,Men's Gym Shorts,34.0,24.99,4.0,3.0,74.97,582.0,Aggressive Growth,18.29,13.71,13.71,14.75,7.58,,,,
407,Men's Gym Shorts,36.0,24.99,4.0,3.0,74.97,556.0,Established,7.24,5.42,5.42,6.11,12.76,,,,
439,Men's Jogging Pants,1.0,29.99,9.0,6.0,179.94,685.0,Aggressive Growth,16.06,28.9,28.9,33.26,15.1,,,,
439,Men's Jogging Pants,3.0,29.99,9.0,4.0,119.96,503.0,Established,7.89,9.46,9.46,12.11,28.04,,,,
439,Men's Jogging Pants,4.0,29.99,9.0,3.0,89.97,663.0,Established,7.98,7.18,7.18,8.49,18.19,,,,
439,Men's Jogging Pants,7.0,29.99,9.0,1.0,29.99,224.0,Aggressive Growth,16.88,5.06,5.06,5.94,17.41,,,,
439,Men's Jogging Pants,19.0,29.99,9.0,1.0,29.99,569.0,Established,7.6,2.28,2.28,2.67,16.95,,,,
439,Men's Jogging Pants,30.0,29.99,9.0,3.0,89.97,125.0,Established,7.81,7.03,7.03,8.05,14.57,,,,
402,Men's Knit Beanie,1.0,12.99,2.86,3.0,38.97,449.0,Established,7.81,3.04,3.04,3.52,15.94,,,,
402,Men's Knit Beanie,3.0,12.99,2.86,3.0,38.97,614.0,Aggressive Growth,15.24,5.94,5.94,6.62,11.48,,,,
402,Men's Knit Beanie,4.0,12.99,2.86,4.0,51.96,315.0,Aggressive Growth,16.77,8.71,8.71,10.93,25.48,,,,
402,Men's Knit Beanie,8.0,12.99,2.86,1.0,12.99,585.0,Established,7.16,0.93,0.93,1.15,24.14,,,,
402,Men's Knit Beanie,9.0,12.99,2.86,1.0,12.99,334.0,Aggressive Growth,18.36,2.39,2.39,2.96,24.04,,,,
402,Men's Knit Beanie,19.0,12.99,2.86,1.0,12.99,197.0,Established,7.87,1.02,1.02,1.24,21.23,,,,
402,Men's Knit Beanie,21.0,12.99,2.86,2.0,25.98,533.0,Established,7.93,2.06,2.06,2.19,6.49,,,,
402,Men's Knit Beanie,24.0,12.99,2.86,2.0,25.98,479.0,Aggressive Growth,19.39,5.04,5.04,5.7,13.19,,,,
402,Men's Knit Beanie,29.0,12.99,2.86,3.0,38.97,745.0,Established,7.99,3.11,3.11,3.41,9.55,,,,
402,Men's Knit Beanie,32.0,12.99,2.86,4.0,51.96,264.0,Established,7.15,3.72,3.72,4.36,17.14,,,,
379,Men's Leather Backpack,1.0,119.99,39.6,1.0,119.99,46.0,Established,7.03,8.44,8.44,8.89,5.36,,,,
379,Men's Leather Backpack,11.0,119.99,39.6,1.0,119.99,1.0,Aggressive Growth,18.74,22.49,22.49,28.1,24.93,,,,
379,Men's Leather Backpack,35.0,119.99,39.6,3.0,359.97,650.0,Established,7.5,27.0,27.0,29.0,7.42,,,,
327,Men's Leather Belt,2.0,22.99,9.89,2.0,45.98,383.0,Aggressive Growth,19.85,9.13,9.13,10.38,13.64,,,,
327,Men's Leather Belt,4.0,22.99,9.89,1.0,22.99,206.0,Aggressive Growth,18.47,4.25,4.25,5.38,26.5,,,,
327,Men's Leather Belt,5.0,22.99,9.89,3.0,68.97,449.0,Aggressive Growth,19.71,13.6,13.6,17.35,27.57,,,,
327,Men's Leather Belt,7.0,22.99,9.89,1.0,22.99,319.0,Aggressive Growth,15.23,3.5,3.5,3.72,6.21,,,,
327,Men's Leather Belt,13.0,22.99,9.89,3.0,68.97,226.0,Aggressive Growth,15.7,10.83,10.83,13.71,26.58,,,,
327,Men's Leather Belt,17.0,22.99,9.89,3.0,68.97,175.0,Aggressive Growth,16.26,11.22,11.22,14.03,25.01,,,,
327,Men's Leather Belt,21.0,22.99,9.89,3.0,68.97,296.0,Aggressive Growth,18.26,12.59,12.59,15.03,19.41,,,,
327,Men's Leather Belt,24.0,22.99,9.89,2.0,45.98,670.0,Aggressive Growth,19.24,8.85,8.85,10.54,19.11,,,,
327,Men's Leather Belt,27.0,22.99,9.89,1.0,22.99,421.0,Aggressive Growth,15.0,3.45,3.45,4.26,23.6,,,,
352,Men's Leather Gloves,2.0,34.99,5.25,1.0,34.99,24.0,Established,7.17,2.51,2.51,3.2,27.64,,,,
352,Men's Leather Gloves,3.0,34.99,5.25,5.0,174.95,348.0,Aggressive Growth,18.07,31.61,31.61,36.34,14.98,,,,
352,Men's Leather Gloves,4.0,34.99,5.25,1.0,34.99,691.0,Established,7.05,2.47,2.47,2.69,8.93,,,,
352,Men's Leather Gloves,8.0,34.99,5.25,3.0,104.97,449.0,Aggressive Growth,16.07,16.87,16.87,18.49,9.62,,,,
352,Men's Leather Gloves,10.0,34.99,5.25,4.0,139.96,56.0,Established,7.91,11.07,11.07,13.12,18.49,,,,
352,Men's Leather Gloves,16.0,34.99,5.25,2.0,69.98,446.0,Established,7.52,5.26,5.26,5.56,5.76,,,,
352,Men's Leather Gloves,20.0,34.99,5.25,2.0,69.98,121.0,Aggressive Growth,16.88,11.81,11.81,12.48,5.67,,,,
352,Men's Leather Gloves,21.0,34.99,5.25,3.0,104.97,587.0,Aggressive Growth,17.52,18.39,18.39,19.65,6.85,,,,
352,Men's Leather Gloves,25.0,34.99,5.25,1.0,34.99,258.0,Aggressive Growth,16.7,5.84,5.84,6.97,19.33,,,,
416,Men's Lightweight Hoodie,1.0,44.99,13.5,4.0,179.96,47.0,Aggressive Growth,16.29,29.32,29.32,33.87,15.52,,,,
416,Men's Lightweight Hoodie,4.0,44.99,13.5,3.0,134.97,152.0,Established,7.07,9.54,9.54,11.06,15.92,,,,
416,Men's Lightweight Hoodie,5.0,44.99,13.5,1.0,44.99,411.0,Aggressive Growth,15.5,6.97,6.97,7.47,7.22,,,,
416,Men's Lightweight Hoodie,7.0,44.99,13.5,2.0,89.98,587.0,Established,8.0,7.2,7.2,9.27,28.7,,,,
416,Men's Lightweight Hoodie,11.0,44.99,13.5,3.0,134.97,152.0,Aggressive Growth,15.35,20.72,20.72,24.67,19.09,,,,
416,Men's Lightweight Hoodie,12.0,44.99,13.5,1.0,44.99,134.0,Aggressive Growth,17.15,7.72,7.72,9.66,25.08,,,,
416,Men's Lightweight Hoodie,18.0,44.99,13.5,1.0,44.99,460.0,Aggressive Growth,18.54,8.34,8.34,10.18,22.01,,,,
416,Men's Lightweight Hoodie,34.0,44.99,13.5,3.0,134.97,102.0,Established,7.02,9.48,9.48,11.02,16.28,,,,
416,Men's Lightweight Hoodie,40.0,44.99,13.5,1.0,44.99,149.0,Established,7.21,3.25,3.25,3.68,13.29,,,,
416,Men's Lightweight Hoodie,43.0,44.99,13.5,1.0,44.99,657.0,Established,7.13,3.21,3.21,4.01,25.02,,,,
377,Men's Lightweight Jacket,1.0,49.99,20.0,3.0,149.97,552.0,Established,7.21,10.81,10.81,13.75,27.17,,,,
377,Men's Lightweight Jacket,2.0,49.99,20.0,1.0,49.99,32.0,Established,7.28,3.64,3.64,4.5,23.71,,,,
377,Men's Lightweight Jacket,3.0,49.99,20.0,2.0,99.98,157.0,Aggressive Growth,19.05,19.04,19.04,20.68,8.63,,,,
377,Men's Lightweight Jacket,4.0,49.99,20.0,1.0,49.99,231.0,Aggressive Growth,18.85,9.42,9.42,10.87,15.35,,,,
377,Men's Lightweight Jacket,5.0,49.99,20.0,2.0,99.98,299.0,Aggressive Growth,17.73,17.72,17.72,22.21,25.34,,,,
377,Men's Lightweight Jacket,8.0,49.99,20.0,5.0,249.95,391.0,Established,7.72,19.3,19.3,24.31,25.95,,,,
377,Men's Lightweight Jacket,11.0,49.99,20.0,3.0,149.97,438.0,Established,7.36,11.04,11.04,12.4,12.28,,,,
377,Men's Lightweight Jacket,15.0,49.99,20.0,3.0,149.97,234.0,Established,7.78,11.67,11.67,12.8,9.69,,,,
377,Men's Lightweight Jacket,21.0,49.99,20.0,3.0,149.97,450.0,Established,7.23,10.85,10.85,13.73,26.56,,,,
377,Men's Lightweight Jacket,22.0,49.99,20.0,2.0,99.98,355.0,Aggressive Growth,17.4,17.39,17.39,22.16,27.44,,,,
357,Men's Performance Shorts,2.0,27.99,7.0,1.0,27.99,528.0,Aggressive Growth,16.5,4.62,4.62,5.5,19.0,,,,
357,Men's Performance Shorts,4.0,27.99,7.0,1.0,27.99,156.0,Established,7.28,2.04,2.04,2.19,7.48,,,,
357,Men's Performance Shorts,5.0,27.99,7.0,3.0,83.97,514.0,Aggressive Growth,16.65,13.98,13.98,17.1,22.3,,,,
357,Men's Performance Shorts,21.0,27.99,7.0,10.0,279.9,84.0,Aggressive Growth,15.93,44.59,44.59,55.61,24.72,,,,
357,Men's Performance Shorts,29.0,27.99,7.0,4.0,111.96,147.0,Established,7.79,8.72,8.72,10.01,14.76,,,,
329,Men's Polo Shirt,1.0,27.99,2.8,5.0,139.95,581.0,Established,7.58,10.61,10.61,11.37,7.15,,,,
329,Men's Polo Shirt,2.0,27.99,2.8,1.0,27.99,301.0,Established,7.35,2.06,2.06,2.55,23.77,,,,
329,Men's Polo Shirt,3.0,27.99,2.8,1.0,27.99,403.0,Established,7.19,2.01,2.01,2.14,6.35,,,,
329,Men's Polo Shirt,17.0,27.99,2.8,1.0,27.99,631.0,Established,7.67,2.15,2.15,2.32,8.03,,,,
329,Men's Polo Shirt,20.0,27.99,2.8,3.0,83.97,681.0,Established,7.73,6.49,6.49,7.52,15.85,,,,
329,Men's Polo Shirt,21.0,27.99,2.8,1.0,27.99,689.0,Established,7.44,2.08,2.08,2.18,5.02,,,,
329,Men's Polo Shirt,38.0,27.99,2.8,2.0,55.98,380.0,Established,7.91,4.43,4.43,5.53,24.84,,,,
312,Men's Running Shoes,3.0,79.99,36.0,3.0,239.97,627.0,Aggressive Growth,15.09,36.22,36.22,42.25,16.64,,,,
312,Men's Running Shoes,4.0,79.99,36.0,3.0,239.97,583.0,Established,7.84,18.82,18.82,22.6,20.07,,,,
312,Men's Running Shoes,6.0,79.99,36.0,3.0,239.97,708.0,Aggressive Growth,16.82,40.36,40.36,44.64,10.61,,,,
312,Men's Running Shoes,10.0,79.99,36.0,3.0,239.97,427.0,Established,7.66,18.39,18.39,23.04,25.31,,,,
312,Men's Running Shoes,12.0,79.99,36.0,1.0,79.99,94.0,Established,7.43,5.94,5.94,7.07,19.0,,,,
312,Men's Running Shoes,13.0,79.99,36.0,5.0,399.95,629.0,Aggressive Growth,19.12,76.49,76.49,80.42,5.14,,,,
312,Men's Running Shoes,14.0,79.99,36.0,3.0,239.97,469.0,Established,7.55,18.11,18.11,20.48,13.08,,,,
312,Men's Running Shoes,18.0,79.99,36.0,1.0,79.99,489.0,Aggressive Growth,18.15,14.52,14.52,16.79,15.66,,,,
312,Men's Running Shoes,19.0,79.99,36.0,2.0,159.98,617.0,Established,7.09,11.34,11.34,14.37,26.73,,,,
312,Men's Running Shoes,21.0,79.99,36.0,2.0,159.98,53.0,Established,7.21,11.53,11.53,13.45,16.7,,,,
312,Men's Running Shoes,25.0,79.99,36.0,2.0,159.98,274.0,Established,7.91,12.66,12.66,16.12,27.32,,,,
312,Men's Running Shoes,33.0,79.99,36.0,1.0,79.99,66.0,Established,7.05,5.64,5.64,7.12,26.33,,,,
312,Men's Running Shoes,34.0,79.99,36.0,2.0,159.98,145.0,Aggressive Growth,16.97,27.16,27.16,31.8,17.08,,,,
392,Men's Softshell Jacket,2.0,69.99,10.5,4.0,279.96,350.0,Aggressive Growth,18.62,52.14,52.14,58.36,11.93,,,,
392,Men's Softshell Jacket,3.0,69.99,10.5,2.0,139.98,224.0,Established,7.39,10.34,10.34,10.89,5.33,,,,
392,Men's Softshell Jacket,5.0,69.99,10.5,2.0,139.98,717.0,Established,7.76,10.86,10.86,13.44,23.78,,,,
392,Men's Softshell Jacket,7.0,69.99,10.5,2.0,139.98,576.0,Aggressive Growth,15.49,21.68,21.68,28.05,29.37,,,,
392,Men's Softshell Jacket,9.0,69.99,10.5,1.0,69.99,739.0,Established,7.13,4.99,4.99,6.47,29.6,,,,
392,Men's Softshell Jacket,15.0,69.99,10.5,3.0,209.97,667.0,Aggressive Growth,16.42,34.49,34.49,44.78,29.83,,,,
392,Men's Softshell Jacket,16.0,69.99,10.5,1.0,69.99,479.0,Aggressive Growth,15.55,10.88,10.88,12.73,17.04,,,,
392,Men's Softshell Jacket,19.0,69.99,10.5,3.0,209.97,502.0,Aggressive Growth,15.75,33.08,33.08,37.33,12.84,,,,
392,Men's Softshell Jacket,23.0,69.99,10.5,4.0,279.96,234.0,Aggressive Growth,16.28,45.58,45.58,50.99,11.86,,,,
392,Men's Softshell Jacket,32.0,69.99,10.5,3.0,209.97,71.0,Aggressive Growth,19.48,40.9,40.9,47.72,16.66,,,,
314,Men's Sports Watch,1.0,89.99,25.2,1.0,89.99,567.0,Aggressive Growth,15.34,13.8,13.8,17.51,26.85,,,,
314,Men's Sports Watch,2.0,89.99,25.2,1.0,89.99,236.0,Established,7.99,7.19,7.19,8.83,22.78,,,,
314,Men's Sports Watch,6.0,89.99,25.2,4.0,359.96,46.0,Aggressive Growth,18.21,65.55,65.55,83.34,27.14,,,,
314,Men's Sports Watch,8.0,89.99,25.2,2.0,179.98,175.0,Aggressive Growth,16.06,28.91,28.91,32.13,11.14,,,,
314,Men's Sports Watch,11.0,89.99,25.2,1.0,89.99,565.0,Established,7.79,7.01,7.01,7.5,6.94,,,,
314,Men's Sports Watch,30.0,89.99,25.2,2.0,179.98,581.0,Aggressive Growth,15.62,28.12,28.12,32.87,16.87,,,,
314,Men's Sports Watch,33.0,89.99,25.2,1.0,89.99,164.0,Aggressive Growth,17.18,15.46,15.46,17.18,11.11,,,,
434,Men's Stretch Jeans,1.0,34.99,7.0,2.0,69.98,760.0,Aggressive Growth,17.07,11.95,11.95,14.6,22.19,,,,
434,Men's Stretch Jeans,2.0,34.99,7.0,4.0,139.96,222.0,Aggressive Growth,15.87,22.22,22.22,23.8,7.1,,,,
434,Men's Stretch Jeans,4.0,34.99,7.0,5.0,174.95,352.0,Aggressive Growth,19.51,34.12,34.12,44.31,29.88,,,,
434,Men's Stretch Jeans,7.0,34.99,7.0,3.0,104.97,77.0,Established,7.47,7.84,7.84,8.64,10.21,,,,
434,Men's Stretch Jeans,12.0,34.99,7.0,3.0,104.97,340.0,Established,7.12,7.48,7.48,8.81,17.8,,,,
434,Men's Stretch Jeans,21.0,34.99,7.0,4.0,139.96,222.0,Aggressive Growth,18.28,25.58,25.58,28.31,10.67,,,,
434,Men's Stretch Jeans,23.0,34.99,7.0,1.0,34.99,162.0,Established,7.85,2.75,2.75,3.51,27.78,,,,
434,Men's Stretch Jeans,24.0,34.99,7.0,3.0,104.97,438.0,Aggressive Growth,16.82,17.66,17.66,22.56,27.73,,,,
434,Men's Stretch Jeans,26.0,34.99,7.0,2.0,69.98,595.0,Aggressive Growth,18.28,12.79,12.79,15.2,18.84,,,,
434,Men's Stretch Jeans,35.0,34.99,7.0,3.0,104.97,233.0,Aggressive Growth,19.64,20.61,20.61,21.91,6.31,,,,
434,Men's Stretch Jeans,44.0,34.99,7.0,3.0,104.97,321.0,Established,7.11,7.46,7.46,9.06,21.45,,,,
419,Men's Stylish Sneakers,1.0,49.99,12.5,1.0,49.99,569.0,Established,7.19,3.6,3.6,4.34,20.69,,,,
419,Men's Stylish Sneakers,2.0,49.99,12.5,1.0,49.99,732.0,Aggressive Growth,16.93,8.46,8.46,9.91,17.14,,,,
419,Men's Stylish Sneakers,3.0,49.99,12.5,3.0,149.97,314.0,Established,7.43,11.14,11.14,11.93,7.08,,,,
419,Men's Stylish Sneakers,4.0,49.99,12.5,2.0,99.98,527.0,Established,7.58,7.58,7.58,9.72,28.2,,,,
419,Men's Stylish Sneakers,12.0,49.99,12.5,1.0,49.99,461.0,Established,7.08,3.54,3.54,4.59,29.69,,,,
419,Men's Stylish Sneakers,15.0,49.99,12.5,2.0,99.98,532.0,Aggressive Growth,18.96,18.96,18.96,21.72,14.53,,,,
419,Men's Stylish Sneakers,25.0,49.99,12.5,6.0,299.94,275.0,Established,7.14,21.43,21.43,23.17,8.13,,,,
419,Men's Stylish Sneakers,28.0,49.99,12.5,2.0,99.98,705.0,Established,7.77,7.76,7.76,9.98,28.57,,,,
419,Men's Stylish Sneakers,29.0,49.99,12.5,1.0,49.99,228.0,Established,7.81,3.9,3.9,4.54,16.34,,,,
419,Men's Stylish Sneakers,32.0,49.99,12.5,6.0,299.94,406.0,Aggressive Growth,17.04,51.1,51.1,63.58,24.42,,,,
419,Men's Stylish Sneakers,35.0,49.99,12.5,5.0,249.95,750.0,Aggressive Growth,19.72,49.29,49.29,56.32,14.26,,,,
342,Men's Suede Jacket,1.0,119.99,28.8,2.0,239.98,309.0,Aggressive Growth,18.73,44.94,44.94,55.88,24.35,,,,
342,Men's Suede Jacket,2.0,119.99,28.8,3.0,359.97,471.0,Established,7.37,26.54,26.54,33.43,25.97,,,,
342,Men's Suede Jacket,21.0,119.99,28.8,3.0,359.97,273.0,Aggressive Growth,19.08,68.67,68.67,76.38,11.23,,,,
342,Men's Suede Jacket,24.0,119.99,28.8,1.0,119.99,390.0,Aggressive Growth,17.34,20.81,20.81,22.71,9.15,,,,
342,Men's Suede Jacket,27.0,119.99,28.8,4.0,479.96,167.0,Established,7.83,37.58,37.58,45.16,20.17,,,,
342,Men's Suede Jacket,28.0,119.99,28.8,3.0,359.97,434.0,Established,7.74,27.87,27.87,31.67,13.64,,,,
342,Men's Suede Jacket,31.0,119.99,28.8,4.0,479.96,496.0,Aggressive Growth,19.71,94.6,94.6,118.84,25.63,,,,
342,Men's Suede Jacket,32.0,119.99,28.8,1.0,119.99,102.0,Aggressive Growth,15.97,19.16,19.16,24.22,26.38,,,,
342,Men's Suede Jacket,41.0,119.99,28.8,3.0,359.97,264.0,Established,7.5,27.01,27.01,31.26,15.75,,,,
342,Men's Suede Jacket,48.0,119.99,28.8,2.0,239.98,149.0,Aggressive Growth,18.39,44.14,44.14,49.16,11.37,,,,
354,Men's Sweater Vest,3.0,39.99,4.4,1.0,39.99,349.0,Established,7.8,3.12,3.12,3.82,22.52,,,,
354,Men's Sweater Vest,4.0,39.99,4.4,4.0,159.96,646.0,Aggressive Growth,18.14,29.02,29.02,36.35,25.25,,,,
354,Men's Sweater Vest,5.0,39.99,4.4,2.0,79.98,198.0,Aggressive Growth,15.45,12.36,12.36,14.89,20.43,,,,
354,Men's Sweater Vest,9.0,39.99,4.4,1.0,39.99,723.0,Established,7.33,2.93,2.93,3.11,5.98,,,,
354,Men's Sweater Vest,21.0,39.99,4.4,3.0,119.97,541.0,Established,7.98,9.58,9.58,11.97,24.99,,,,
397,Men's Sweatpants,2.0,29.99,6.0,3.0,89.97,335.0,Established,7.99,7.19,7.19,7.79,8.41,,,,
397,Men's Sweatpants,3.0,29.99,6.0,4.0,119.96,688.0,Established,7.33,8.8,8.8,10.05,14.2,,,,
397,Men's Sweatpants,4.0,29.99,6.0,2.0,59.98,516.0,Aggressive Growth,15.92,9.55,9.55,11.75,23.07,,,,
397,Men's Sweatpants,5.0,29.99,6.0,2.0,59.98,408.0,Established,7.68,4.61,4.61,5.59,21.23,,,,
397,Men's Sweatpants,6.0,29.99,6.0,3.0,89.97,94.0,Established,7.94,7.14,7.14,8.24,15.36,,,,
397,Men's Sweatpants,8.0,29.99,6.0,1.0,29.99,357.0,Established,7.53,2.26,2.26,2.46,8.85,,,,
397,Men's Sweatpants,9.0,29.99,6.0,2.0,59.98,110.0,Established,7.33,4.4,4.4,5.69,29.29,,,,
397,Men's Sweatpants,21.0,29.99,6.0,1.0,29.99,656.0,Aggressive Growth,18.72,5.61,5.61,6.47,15.31,,,,
397,Men's Sweatpants,23.0,29.99,6.0,11.0,329.89,102.0,Aggressive Growth,15.55,51.3,51.3,59.36,15.72,,,,
397,Men's Sweatpants,27.0,29.99,6.0,2.0,59.98,276.0,Aggressive Growth,15.94,9.56,9.56,10.6,10.88,,,,
397,Men's Sweatpants,31.0,29.99,6.0,3.0,89.97,355.0,Established,7.48,6.73,6.73,7.51,11.66,,,,
397,Men's Sweatpants,32.0,29.99,6.0,2.0,59.98,552.0,Established,7.54,4.52,4.52,5.81,28.53,,,,
364,Men's Track Jacket,1.0,54.99,16.5,1.0,54.99,547.0,Aggressive Growth,17.93,9.86,9.86,12.63,28.07,,,,
364,Men's Track Jacket,2.0,54.99,16.5,3.0,164.97,307.0,Aggressive Growth,17.84,29.44,29.44,35.39,20.2,,,,
364,Men's Track Jacket,3.0,54.99,16.5,2.0,109.98,252.0,Aggressive Growth,15.97,17.57,17.57,19.7,12.1,,,,
364,Men's Track Jacket,4.0,54.99,16.5,4.0,219.96,211.0,Aggressive Growth,19.53,42.96,42.96,45.73,6.44,,,,
364,Men's Track Jacket,16.0,54.99,16.5,1.0,54.99,234.0,Aggressive Growth,19.98,10.99,10.99,13.57,23.48,,,,
364,Men's Track Jacket,21.0,54.99,16.5,2.0,109.98,617.0,Aggressive Growth,19.69,21.65,21.65,25.07,15.79,,,,
